Time Recorded,Total Apps,Store Entry Used,,,,,,,,,,,,
2/22/2018 11:25,1613,http://store.steampowered.com/search/?tags=21978&vrsupport=401,,,,,,,,,,,,
,,,,,,,,,,,,,,
Steam App ID,Game Name,Price,Release Date,Positive Review Percentage,Reviews Count,Developer,Publisher,Genre,Category,Tags,Peak User Yesterday,Number of Owners,Number of Players,Percentage of Actual Players in the Owners
556770,Star Phoenix,9.99,24-Nov-16,0%,0,Blazar Games,Blazar Games,"Gore, Action, Indie, RPG, Early Access","Single-player, Steam Trading Cards, Steam Cloud","Early Access (26), Action (23), Gore (22), Indie (20), RPG (20), VR (7), VR Only (1)",1,5444 +/- 2270,3712 +/- 1874,68.19%
570230,Deathlike: Awakening,9.99,28-Apr-17,66%,15,Cybreath,Cybreath,"Violent, Action, Adventure, Indie",Single-player,"Action (33), Indie (32), Adventure (32), Horror (24), Violent (21), VR (16), Psychological Horror (15), Singleplayer (12), Memes (12), Survival Horror (12), Atmospheric (12), Simulation (11), Open World (11), Exploration (11), Dark (11), Walking Simulator (11), First-Person (11), Difficult (10)",1,1108 +/- 1252,1108 +/- 1252,100.00%
611120,IKEA VR Pancake Kitchen,0,29-May-17,46%,58,IKEA Communications AB,IKEA Communications AB,Free to Play,Single-player,"Psychological Horror (162), Sexual Content (137), Anime (127), Nudity (111), Illuminati (111), Free to Play (103), Story Rich (95), VR (93), Memes (84), Cold War (82), Female Protagonist (79), Gore (75), Horror (70), Survival Horror (68), Dating Sim (66), FPS (61), Great Soundtrack (60), Cute (50), First-Person (50), Family Friendly (48)",5,43056 +/- 6384,14352 +/- 3686,33.33%
529500,ALONE? - VR,14.99,7-Oct-16,66%,30,Deceptive Games Ltd.,Deceptive Games Ltd.,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards","Indie (33), Adventure (31), Action (21), Casual (20), VR (18), Horror (17), Gore (13), Survival Horror (13), Singleplayer (13), Psychological Horror (13), Atmospheric (13), Story Rich (11), Puzzle (11), Great Soundtrack (11), Demons (10)",1,3217 +/- 1745,2227 +/- 1452,69.23%
410390,Warhammer: Vermintide VR - Hero Trials,0,20-Dec-16,62%,139,Fatshark,Fatshark,"Violent, Gore, Action, Free to Play","Single-player, Co-op, Steam Leaderboards","Free to Play (29), Action (22), Gore (22), Violent (20), VR (7)",2,31426 +/- 5454,15094 +/- 3780,48.03%
357920,Final Strike,9.99,23-Jun-16,34%,32,Ghost Machine,Ghost Machine,"Action, Indie, Simulation, Early Access","Single-player, VR Support","Early Access (29), Action (26), Indie (23), Simulation (22), VR (6)",1,1108 +/- 1252,1465 +/- 2028,132.22%
680950,Let's Bowl VR - Bowling Game,17.99,7-Aug-17,63%,11,Rising Fun Games,Rising Fun Games,"Casual, Indie, Simulation, Sports, Early Access",Single-player,"Early Access (24), Indie (21), Sports (21), Simulation (21), Casual (20), VR (6)",1,739 +/- 1022,739 +/- 1022,100.00%
753920,Battle for the last chicken,4.99,19-Dec-17,38%,13,"Shenzhen Simeng Technology Co., Ltd.","Shenzhen Simeng Technology Co., Ltd.","Violent, Action, Indie, Simulation","Single-player, Steam Achievements","Action (41), Simulation (41), Violent (41), Indie (41), First-Person (22), VR (22), Shooter (22), FPS (21), Survival (19), Psychological Horror (6)",2,739 +/- 1022,745 +/- 1459,100.81%
624870,Preta: Vendetta Rising,19.99,28-Aug-17,64%,53,Illion Corp,YJM GAMES,"Violent, Action, Adventure, RPG","Single-player, Online Multi-Player, Online Co-op, Cross-Platform Multiplayer, Full controller support","Adventure (33), Violent (22), Action (22), RPG (21), VR (19), Co-op (12), Multiplayer (12)",1,1482 +/- 1450,741 +/- 1025,50.00%
705160,Moon VR Video Player,9.99,27-Sep-17,69%,39,Rock VR,Rock VR,"Animation & Modeling, Education, Utilities, Video Production",,"Video Production (32), Utilities (31), Animation & Modeling (21), Education (21), VR (13), VR Only (1)",5,741 +/- 1025,741 +/- 1025,100.00%
641590,Perplexigon,9.99,21-Sep-17,0%,0,moBack,moBack,"Action, Casual, Indie, Simulation, Strategy","Single-player, Online Multi-Player, Online Co-op",,,-1 +/- ,-1 +/- ,%
406410,Minigolf VR,0.99,30-Mar-16,38%,13,Virtualex,Virtualex,"Casual, Indie, Sports, Early Access","Single-player, Multi-player, Cross-Platform Multiplayer, Full controller support, VR Support","Early Access (26), Casual (23), Sports (21), Indie (21), VR (13), Multiplayer (11)",1,17569 +/- 4078,1485 +/- 1185,8.45%
487620,Perfect Angle VR - Zen edition,9.99,9-Jun-16,64%,14,Ivanovich Games,Ivanovich Games,"Casual, Indie, Simulation, Strategy",Single-player,"Indie (21), Strategy (21), Casual (21), Simulation (20), VR (11)",1,8661 +/- 2863,2955 +/- 2044,34.12%
586080,Age of Heroes (VR),29.99,20-Jul-17,31%,32,Omnigames,Omnigames,"Action, Adventure, RPG","Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Cross-Platform Multiplayer","Adventure (24), RPG (22), Action (22), VR (7)",6,1237 +/- 1082,1237 +/- 1082,100.00%
663190,Dream Coaster VR,1.99,10-Aug-17,48%,27,VR VISIO,Forever Entertainment S. A.,"Casual, Simulation",Single-player,"Simulation (21), Casual (21), VR (6)",6,7918 +/- 2737,5939 +/- 2371,75.01%
796350,NatureFly,0.79,18-Feb-18,0%,0,John´s Project,John´s Project,"Adventure, Simulation",Single-player,,1,-1 +/- ,-1 +/- ,%
384750,EVEREST VR™,14.99,2-Aug-16,47%,263,"Sólfar Studios, RVX",Sólfar Studios,Simulation,Single-player,"Simulation (21), VR (17), Atmospheric (12), Indie (11), First-Person (11)",3,12867 +/- 3490,12372 +/- 3422,96.15%
457670,Vrideo,0,12-Apr-16,55%,60,"Vrideo, Inc.","Vrideo, Inc.",Utilities,Full controller support,"VR (35), Utilities (33), 360 Video (24)",1,64831 +/- 7833,24497 +/- 4815,37.79%
642700,The Murder Room VR,10.99,31-May-17,0%,0,Bellcat Game,Bellcat Game,"Action, Adventure, Casual, Indie, Simulation",Single-player,,1,1111 +/- 1255,-1 +/- ,%
642710,Iron Defense VR,0,Aug-17,0%,0,BIGFOOT MONSTER STUDIO,BIGFOOT MONSTER STUDIO,"Violent, Action","Single-player, Steam Achievements, Stats",,,-1 +/- ,-1 +/- ,%
643590,Everyday Golf VR,29.99,12-Jul-17,66%,18,WISECAT,WISECAT,Sports,"Single-player, Shared/Split Screen, Steam Achievements, Steam Cloud, Stats","Sports (23), VR (6)",2,1111 +/- 1255,741 +/- 1025,66.70%
791380,Way Out,0,8-Feb-18,0%,0,"Shenzhen Simeng Technology Co., Ltd.","Shenzhen Simeng Technology Co., Ltd.","Action, Casual, Free to Play, Indie, Racing, Simulation, Strategy",Single-player,,4,11135 +/- 3246,6186 +/- 2420,55.55%
796350,NatureFly,0.79,18-Feb-18,0%,0,John´s Project,John´s Project,"Adventure, Simulation",Single-player,,1,-1 +/- ,-1 +/- ,%
457670,Vrideo,0,12-Apr-16,55%,60,"Vrideo, Inc.","Vrideo, Inc.",Utilities,Full controller support,"VR (35), Utilities (33), 360 Video (24)",1,64831 +/- 7833,24497 +/- 4815,37.79%
458590,ABE VR,0,23-Jun-16,64%,224,Hammerhead VR,Hammerhead VR,Adventure,"Single-player, Partial Controller Support","Adventure (25), Horror (12), VR (12), Free to Play (7), Psychological Horror (5)",1,75471 +/- 8452,38107 +/- 6006,50.49%
481420,Final Approach: Pilot Edition,14.99,22-Jun-16,56%,37,Phaser Lock Interactive,Phaser Lock Interactive,Simulation,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards","Simulation (24), VR (8)",2,29941 +/- 5323,11383 +/- 3282,38.02%
720290,Reaching for Petals: VR Edition,4.99,19-Oct-17,66%,15,Blue Entropy Studios,Blue Entropy Studios,"Adventure, Casual, Indie","Single-player, Full controller support","Indie (20), Adventure (20), Casual (20), VR (6)",1,990 +/- 968,739 +/- 1022,74.65%
726610,Podium Bash,5.99,2-Nov-17,0%,0,Feisty Crab Studios,Feisty Crab Studios,"Casual, Indie, Early Access","Single-player, Local Multi-Player, Local Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support",,,1732 +/- 1280,1491 +/- 2064,86.09%
778260,The Scent of Summer,0,23-Jan-18,60%,10,aimino,aimino,"Adventure, Free to Play",Single-player,"Adventure (22), Free to Play (22), VR (9)",2,7423 +/- 2651,3464 +/- 1811,46.67%
418260,Gumball Drift,19.99,4-Apr-16,0%,0,Ghost Machine,Ghost Machine,"Action, Racing, Sports","Single-player, Multi-player, Full controller support, VR Support","Racing (22), Action (21), Sports (21), VR (5), VR Only (1)",,-1 +/- ,-1 +/- ,%
432850,Sisters,0,Jun-16,0%,0,Otherworld Interactive,Otherworld Interactive,"Adventure, Indie",Single-player,,1,18558 +/- 4191,2197 +/- 2484,11.84%
357920,Final Strike,9.99,23-Jun-16,34%,32,Ghost Machine,Ghost Machine,"Action, Indie, Simulation, Early Access","Single-player, VR Support","Early Access (29), Action (26), Indie (23), Simulation (22), VR (6)",1,1108 +/- 1252,1465 +/- 2028,132.22%
652180,VR Guest,9.99,20-Jun-17,0%,0,"Alison M. Bailey, Chronos Development Studios",Chronos Development Studios,"Adventure, Casual, Indie, Simulation",Single-player,,,-1 +/- ,-1 +/- ,%
652540,Mocove Arts VR,4.99,21-Jun-17,0%,0,Mocove Studio,Mocove Studio,"Indie, Simulation",Single-player,,,-1 +/- ,-1 +/- ,%
652830,Lost Legends: The Pharaoh's Tomb,2.99,30-Jun-17,54%,11,Escape VR LLC,Escape VR LLC,"Action, Indie",Single-player,"Action (21), Indie (21), VR (6)",,-1 +/- ,-1 +/- ,%
650010,Mob Stadium,1.99,14-Jun-17,0%,0,flapjax,"Nest Egg Games, LLC","Violent, Gore, Action, Adventure, Indie",Single-player,,,-1 +/- ,-1 +/- ,%
579780,Mental Asylum VR,4.99,13-Jan-17,69%,26,Virtual Imagineering S.L.,Virtual Imagineering S.L.,"Nudity, Violent, Gore, Action, Casual","Single-player, Full controller support","Gore (22), Violent (22), Action (21), Casual (21), Nudity (19), First-Person (12), Horror (12), Zombies (11), VR (7)",1,2227 +/- 1452,2227 +/- 1452,100.00%
652900,The Mechanical Room VR,1.99,15-Jun-17,0%,0,MASH Virtual,MASH Virtual,Action,Single-player,,,-1 +/- ,-1 +/- ,%
629970,Beast Pets,0,12-Dec-17,0%,0,"Beast, Inc.","Beast, Inc.","Casual, Simulation",Single-player,,3,732 +/- 1434,732 +/- 1434,100.00%
649510,Bullet VR,4.99,17-Jul-17,0%,0,Mugle Studio,Mugle Studio,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements",,,1732 +/- 1280,745 +/- 1459,43.01%
650620,The Zero Dome,0,6-Oct-17,0%,0,Pillow Head Games,Pillow Head Games,"Action, Early Access","Single-player, Steam Achievements, Steam Leaderboards",,,-1 +/- ,-1 +/- ,%
645330,Frontline Heroes VR,9.99,7-Dec-17,0%,0,Indiecode Games,Indiecode Games,"Violent, Gore, Action, Adventure, Early Access",Single-player,,,-1 +/- ,-1 +/- ,%
646180,Nightcrawler VR Bowling,1.99,15-Jun-17,0%,0,Nadya Primak,Nadya Primak,"Casual, Sports",Single-player,,,-1 +/- ,-1 +/- ,%
789290,RPG Merchant,14.99,14-Feb-18,0%,0,Skyward Digital,Skyward Digital,Simulation,Single-player,,1,-1 +/- ,-1 +/- ,%
648570,Hell Dimension VR,9.99,7-Sep-17,0%,0,Third Door Studio,Subdream Studios,"Violent, Gore, Action","Single-player, Multi-player, Online Multi-Player, Local Multi-Player, Co-op, Online Co-op, Local Co-op, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards",,2,2722 +/- 1605,1108 +/- 1252,40.71%
646890,Distant Nightmare - Virtual reality,1.99,30-Jun-17,0%,0,Field Of Vision,Field Of Vision,Casual,Single-player,,,3464 +/- 1811,-1 +/- ,%
650620,The Zero Dome,0,6-Oct-17,0%,0,Pillow Head Games,Pillow Head Games,"Action, Early Access","Single-player, Steam Achievements, Steam Leaderboards",,,-1 +/- ,-1 +/- ,%
380220,Hover Junkers,34.99,5-Apr-16,68%,586,Stress Level Zero,Stress Level Zero,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, VR Support, SteamVR Collectibles, Steam Cloud, Stats, Steam Leaderboards","VR (46), Action (30), Indie (29), Adventure (24), FPS (16), Multiplayer (15), Shooter (9), Co-op (8)",5,53201 +/- 7096,46520 +/- 6636,87.44%
650010,Mob Stadium,1.99,14-Jun-17,0%,0,flapjax,"Nest Egg Games, LLC","Violent, Gore, Action, Adventure, Indie",Single-player,,,-1 +/- ,-1 +/- ,%
357920,Final Strike,9.99,23-Jun-16,34%,32,Ghost Machine,Ghost Machine,"Action, Indie, Simulation, Early Access","Single-player, VR Support","Early Access (29), Action (26), Indie (23), Simulation (22), VR (6)",1,1108 +/- 1252,1465 +/- 2028,132.22%
753920,Battle for the last chicken,4.99,19-Dec-17,38%,13,"Shenzhen Simeng Technology Co., Ltd.","Shenzhen Simeng Technology Co., Ltd.","Violent, Action, Indie, Simulation","Single-player, Steam Achievements","Violent (41), Indie (41), Action (41), Simulation (41), Shooter (22), First-Person (22), VR (22), FPS (21), Survival (19), Psychological Horror (6)",2,739 +/- 1022,745 +/- 1459,100.81%
645330,Frontline Heroes VR,9.99,7-Dec-17,0%,0,Indiecode Games,Indiecode Games,"Violent, Gore, Action, Adventure, Early Access",Single-player,,,-1 +/- ,-1 +/- ,%
652180,VR Guest,9.99,20-Jun-17,0%,0,"Alison M. Bailey, Chronos Development Studios",Chronos Development Studios,"Adventure, Casual, Indie, Simulation",Single-player,,,-1 +/- ,-1 +/- ,%
652540,Mocove Arts VR,4.99,21-Jun-17,0%,0,Mocove Studio,Mocove Studio,"Indie, Simulation",Single-player,,,-1 +/- ,-1 +/- ,%
652830,Lost Legends: The Pharaoh's Tomb,2.99,30-Jun-17,54%,11,Escape VR LLC,Escape VR LLC,"Action, Indie",Single-player,"Action (21), Indie (21), VR (6)",,-1 +/- ,-1 +/- ,%
652900,The Mechanical Room VR,1.99,15-Jun-17,0%,0,MASH Virtual,MASH Virtual,Action,Single-player,,,-1 +/- ,-1 +/- ,%
418260,Gumball Drift,19.99,4-Apr-16,0%,0,Ghost Machine,Ghost Machine,"Action, Racing, Sports","Single-player, Multi-player, Full controller support, VR Support","Racing (22), Action (21), Sports (21), VR (5), VR Only (1)",,-1 +/- ,-1 +/- ,%
585000,Formula E powered by Virtually Live,0,20-May-17,32%,46,Virtually Live,Virtually Live,"Free to Play, Racing, Simulation, Sports","Single-player, Online Multi-Player","Free to Play (104), Racing (76), Sports (41), Simulation (41), Multiplayer (27), VR (26)",2,181130 +/- 13092,60872 +/- 7590,33.61%
600260,Jungle Dino VR,9.99,27-Feb-17,0%,0,eiNpictures,eiNpictures,"Adventure, Indie, Simulation","Single-player, Partial Controller Support",,,747 +/- 1034,747 +/- 1034,100.00%
606180,Vive Video,0,20-Mar-17,66%,69,HTC Creative Labs,"HTC America Innovation, Inc.",Utilities,,"Utilities (25), VR (7)",14,45035 +/- 6529,34642 +/- 5726,76.92%
610350,Poker Show VR,9.99,30-May-17,56%,16,Kogei,Kogei,"Sexual Content, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Leaderboards","Casual (22), Indie (21), Sexual Content (21), VR (12)",1,1237 +/- 1082,1121 +/- 1266,90.62%
720290,Reaching for Petals: VR Edition,4.99,19-Oct-17,66%,15,Blue Entropy Studios,Blue Entropy Studios,"Adventure, Casual, Indie","Single-player, Full controller support","Indie (20), Adventure (20), Casual (20), VR (6)",1,990 +/- 968,739 +/- 1022,74.65%
726610,Podium Bash,5.99,2-Nov-17,0%,0,Feisty Crab Studios,Feisty Crab Studios,"Casual, Indie, Early Access","Single-player, Local Multi-Player, Local Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support",,,1732 +/- 1280,1491 +/- 2064,86.09%
755770,YouTube VR,0,14-Dec-17,58%,90,Google,Google,Early Access,"Single-player, Captions available","Early Access (8), VR (7)",24,46520 +/- 6636,32663 +/- 5560,70.21%
778260,The Scent of Summer,0,23-Jan-18,60%,10,aimino,aimino,"Adventure, Free to Play",Single-player,"Adventure (22), Free to Play (22), VR (9)",2,7423 +/- 2651,3464 +/- 1811,46.67%
791380,Way Out,0,8-Feb-18,0%,0,"Shenzhen Simeng Technology Co., Ltd.","Shenzhen Simeng Technology Co., Ltd.","Action, Casual, Free to Play, Indie, Racing, Simulation, Strategy",Single-player,,4,11135 +/- 3246,6186 +/- 2420,55.55%
683000,Evasion,0,Spring 2018,0%,0,Archiact,Archiact,"Action, Adventure, Indie","Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Steam Achievements",,4,-1 +/- ,-1 +/- ,%
691680,Ganbatte,0,Spring 2018,0%,0,Mimicry,Mimicry,"Indie, Early Access","Multi-player, Online Multi-Player, Cross-Platform Multiplayer, Steam Leaderboards",,2,-1 +/- ,-1 +/- ,%
717680,Tubular Rift,0,Aug-18,0%,0,Boogie Down Games llc,Boogie Down Games llc,"Action, Indie, Racing, Early Access","Single-player, Partial Controller Support",,,-1 +/- ,-1 +/- ,%
744460,BE THE HERO,0,2018 Early,0%,0,EXPVR Inc.,EXPVR Inc.,"Action, Adventure, RPG, Early Access",Single-player,,,-1 +/- ,-1 +/- ,%
780400,Hyper Arena VR,0,2-Mar-18,0%,0,Hyperbook Studio,Blue Technology Sp. z o.o.,"Action, Free to Play, Massively Multiplayer","Single-player, Multi-player, Online Multi-Player, Local Multi-Player",,,-1 +/- ,-1 +/- ,%
790570,Innocent,0,Mar-18,0%,0,"NineD Digital,Nuclear Studio",NineD Digital,"Action, Adventure, Indie",Single-player,,,-1 +/- ,-1 +/- ,%
657210,The Afterwoods,0,Feb-18,0%,0,Shiny Moss Studios,Shiny Moss Studios,"Action, Adventure, Indie, RPG, Strategy, Early Access",Single-player,,,-1 +/- ,-1 +/- ,%
802290,Vinnie's Diary,0,26-Feb-18,0%,0,"Entangle Games, Inc.","Entangle Games, Inc.","Adventure, Indie",Single-player,,,-1 +/- ,-1 +/- ,%
704360,SACRALITH : The Archer`s Tale,0,Coming Soon,0%,0,Odd Meter,Odd Meter,"Violent, Gore, Action, Adventure, Simulation","Single-player, Steam Achievements, Steam Cloud",,,-1 +/- ,-1 +/- ,%
787530,Pale Lands VR,0,Mar-18,0%,0,"BiNAREE, Inc.","BiNAREE, Inc.","Action, Casual, Indie, RPG, Early Access",Single-player,,,-1 +/- ,-1 +/- ,%
790750,oVRshot,0,March 9th 2018,0%,0,Window Licker Games,Window Licker Games,"Action, Indie, Early Access","Multi-player, Online Multi-Player",,2,-1 +/- ,-1 +/- ,%
757100,VR RHYTHM ACTION SEIYA,0,Mar-18,0%,0,,,,,"Strategy (397), Classic (334), Turn-Based Strategy (290), Multiplayer (197), Fantasy (195), Great Soundtrack (181), Atmospheric (158), RPG (153), Turn-Based (144), Singleplayer (109), Remake (81), Co-op (76), Adventure (66), Replay Value (52), Retro (34), Action (22), Local Multiplayer (13), Magic (13), Local Co-Op (12), Online Co-Op (8)",,-1 +/- ,-1 +/- ,%
457130,Runes: The Forgotten Path,0,2018,0%,0,StormBorn Studio,StormBorn Studio,"Action, Adventure, Indie",Single-player,,,-1 +/- ,-1 +/- ,%
697430,Differently Fast,0,early 2018,0%,0,VRUG,VRUG,"Indie, Racing, Simulation, Sports, Early Access","Single-player, Online Multi-Player",,,-1 +/- ,-1 +/- ,%
528930,Fruit for the Village,0,2018,0%,0,Eerie Bear Games,Eerie Bear Games,Indie,Single-player,,,-1 +/- ,-1 +/- ,%
530470,S#arp Shooter,0,Coming Soon,0%,0,Complex Infinity,Complex Infinity,"Action, Indie",Single-player,,,-1 +/- ,-1 +/- ,%
551440,Chiaro and the Elixir of Life,0,2018,0%,0,Martov Company,Martov Company,"Adventure, RPG",Single-player,,,732 +/- 1434,-1 +/- ,%
554280,Time Carnage,0,16-Apr-18,0%,0,Wales Interactive,Wales Interactive,"Violent, Action, Indie","Single-player, Steam Achievements, Steam Cloud",,1,-1 +/- ,-1 +/- ,%
540770,Subject 264,0,2018,0%,0,Virtual Guys,Virtual Guys,"Violent, Gore, Adventure, Indie","Single-player, Steam Achievements, Steam Cloud",,,-1 +/- ,-1 +/- ,%
547670,Musical Range,0,2017,0%,0,Odd Time Studios,Odd Time Studios,"Casual, Indie, Simulation","Single-player, Steam Leaderboards",,,-1 +/- ,-1 +/- ,%
584070,Vee Rethak - Deep Under The Mountain,0,When it's ready,0%,0,Sammy Fischer,Sammy Fischer,"Action, RPG, Early Access",Single-player,,,-1 +/- ,-1 +/- ,%
577240,CogVR,0,Q1 2018,0%,0,"Empyrean, VirtualMind",VirtualMind,"Action, Adventure, Casual, Indie",Single-player,,,-1 +/- ,-1 +/- ,%
588030,Derail Valley,0,Closed beta - September,0%,0,Altfuture,Altfuture,"Simulation, Early Access",Single-player,,,750 +/- 1468,750 +/- 1468,100.00%
599780,Honeypot Espionage,0,Coming Soon,0%,0,Pocket Sized Hands,Pocket Sized Hands,"Action, Free to Play, Indie",Online Multi-Player,,,-1 +/- ,-1 +/- ,%
670830,Kiss or Kill VR,0,1-May-18,0%,0,RLTY CHK,RLTY CHK,"Casual, Free to Play, Early Access","Multi-player, Online Multi-Player, Cross-Platform Multiplayer",,1,745 +/- 1459,-1 +/- ,%
611200,Zeppelin VR,0,8-Jun-18,0%,0,think360.today,think360.today,"Casual, Free to Play, Simulation, Early Access",Single-player,,,-1 +/- ,-1 +/- ,%
626460,The Legendary Blacksmith,0,Dec-18,0%,0,BelieVRs,BelieVRs,"Adventure, Indie, Simulation",Single-player,,,-1 +/- ,-1 +/- ,%
645130,Space Dream VR,0,Late 2017,0%,0,Davis3D,Davis3D,"Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support",,,-1 +/- ,-1 +/- ,%
798590,Elven Love,0,2-Mar-18,0%,0,Red Vibes Studio,Red Vibes Studio,"Sexual Content, Nudity, Adventure, Casual, Indie, Simulation",Single-player,,,-1 +/- ,-1 +/- ,%
510950,HVR Demo,0,4-Aug-16,0%,0,Andre Le,Andre Le,"Action, Indie, Simulation","Single-player, Game demo","Simulation (31), Indie (31), Action (31), VR (10), VR Only (1)",1,-1 +/- ,-1 +/- ,%
538760,Zaccaria Pinball - VR,14.99,17-Oct-16,91%,12,Magic Pixel Kft.,,"Casual, Free to Play, Indie, Simulation, Sports","Single-player, Multi-player, Online Multi-Player, Shared/Split Screen, Cross-Platform Multiplayer, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards","Casual (32), Simulation (31), Free to Play (30), Sports (21), Indie (20), Arcade (12), Pinball (12), VR (12), 4 Player Local (11), Local Multiplayer (10), Multiplayer (10)",,-1 +/- ,-1 +/- ,%
574730,Tornuffalo - BuffalSnow Blizzard (Local Multiplayer Party Mode),0,27-Dec-16,0%,0,RealityRig,,Action,"Local Multi-Player, Downloadable Content, Partial Controller Support",,,-1 +/- ,-1 +/- ,%
